Date,SBIN.BO,TITAN.BO,RELIANCE.BO,ICICIBANK.BO,AXISBANK.BO,LT.BO,ULTRACEMCO.BO,ITC.BO,ONGC.BO,INFY.BO
2014-08-05,234.67213439941406,337.4264221191406,470.9483642578125,249.2301788330078,370.93988037109375,876.540283203125,2569.25830078125,198.7293701171875,206.0463104248047,377.6977233886719
2014-08-12,235.6815948486328,337.13653564453125,482.5247802734375,262.7234802246094,386.54150390625,902.3148193359375,2671.944091796875,199.81752014160156,221.1376953125,375.02587890625
2014-08-19,240.83514404296875,349.1184387207031,475.5167236328125,257.1047668457031,386.6387023925781,894.6231079101562,2564.045166015625,201.53564453125,212.44871520996094,382.3656311035156
2014-08-26,243.6268310546875,372.30926513671875,489.7958679199219,270.8704833984375,397.3800048828125,937.89697265625,2674.845703125,203.19651794433594,225.91416931152344,381.4098815917969
2014-09-02,248.007568359375,383.4698486328125,494.29248046875,263.51513671875,407.6353454589844,955.8905029296875,2652.862548828125,204.82870483398438,228.07371520996094,394.6373291015625
2014-09-09,247.65017700195312,363.37109375,469.010986328125,259.8716125488281,387.7080078125,902.29638671875,2507.342041015625,202.25152587890625,207.6977081298828,386.1622009277344
2014-09-16,246.9015350341797,377.09234619140625,462.146484375,261.9402770996094,388.19403076171875,890.34033203125,2558.19287109375,212.41708374023438,207.15345764160156,381.5418395996094
2014-09-23,235.92791748046875,393.9057312011719,452.2204284667969,244.3691864013672,367.24603271484375,866.933837890625,2582.093994140625,212.33119201660156,207.9923553466797,395.7831726074219
2014-09-30,228.91966247558594,383.7597351074219,443.2750549316406,243.49237060546875,363.8924255371094,841.47509765625,2516.882568359375,207.77816772460938,201.89137268066406,404.5116882324219
2014-10-07,243.5881805419922,375.35308837890625,459.754638671875,251.42657470703125,386.00689697265625,856.8810424804688,2426.24560546875,199.04437255859375,204.2046356201172,413.8421936035156
2014-10-14,249.66424560546875,376.4642639160156,444.470947265625,268.60601806640625,411.183349609375,899.1141357421875,2359.509765625,201.27792358398438,207.4839630126953,398.5870056152344
2014-10-21,256.60491943359375,392.1664123535156,446.81494140625,272.6242370605469,412.0096130371094,937.56982421875,2420.295166015625,200.64793395996094,199.19680786132812,403.7745361328125
2014-10-28,262.8692932128906,369.60369873046875,478.93707275390625,279.5794677734375,432.2285461425781,986.5241088867188,2518.013916015625,203.2823944091797,205.6536102294922,434.6851806640625
2014-11-04,264.4438781738281,360.4722595214844,467.71942138671875,286.73046875,453.7597961425781,971.9508666992188,2604.470458984375,208.32223510742188,200.5440673828125,438.9473571777344
2014-11-11,283.9568176269531,360.37567138671875,472.5030517578125,286.2111511230469,460.7100830078125,978.315673828125,2493.620849609375,211.44346618652344,198.6375274658203,444.51861572265625
2014-11-18,294.5778503417969,356.12396240234375,474.7034912109375,295.7629089355469,456.96759033203125,973.4379272460938,2430.426025390625,203.71194458007812,196.1462860107422,457.95452880859375
2014-11-25,307.908447265625,374.8699951171875,460.4244079589844,301.45819091796875,478.49884033203125,975.4603881835938,2430.03271484375,209.20993041992188,183.61387634277344,452.9261169433594
2014-12-02,296.268310546875,358.394775390625,449.32635498046875,298.2998046875,474.9993896484375,928.61767578125,2439.966552734375,225.789794921875,179.13980102539062,418.2002258300781
2014-12-09,285.83563232421875,347.66900634765625,413.3534240722656,281.48638916015625,458.6200866699219,882.577880859375,2448.966552734375,217.91506958007812,170.5730438232422,412.4214782714844
2014-12-16,296.60638427734375,361.97003173828125,427.60870361328125,300.5557861328125,480.1513366699219,890.816162109375,2497.899658203125,214.67926025390625,181.66160583496094,419.5411376953125
2014-12-23,299.26287841796875,364.3857421875,421.2464294433594,298.6403503417969,484.9630432128906,891.2920532226562,2585.684326171875,211.15711975097656,176.19265747070312,418.540771484375
2014-12-30,289.7479248046875,360.0374450683594,399.95928955078125,296.12896728515625,485.35186767578125,894.533935546875,2618.43701171875,206.5181884765625,171.5234375,416.508056640625
2015-01-06,294.6744384765625,359.5543212890625,403.2839050292969,290.2974853515625,488.7540588378906,904.3782958984375,2767.54833984375,206.3177490234375,175.2382049560547,444.26324462890625
2015-01-13,307.23223876953125,379.8945617675781,431.0768127441406,312.346435546875,536.1422729492188,968.53076171875,3047.77001953125,212.58888244628906,180.4749755859375,451.73419189453125
2015-01-20,318.5826110839844,386.8034973144531,425.1451416015625,326.64849853515625,575.75390625,1035.8355712890625,3069.064208984375,206.03140258789062,180.39756774902344,454.6394958496094
2015-01-27,289.9411315917969,418.256103515625,448.44140625,295.0223083496094,570.1159057617188,1024.71240234375,3054.015869140625,209.69671630859375,185.3505401611328,451.3084411621094
2015-02-03,277.3832702636719,410.33258056640625,422.2510070800781,281.8269348144531,538.232177734375,936.1421508789062,2926.445068359375,211.84437561035156,183.1320037841797,485.3531799316406
2015-02-10,296.3648986816406,403.955078125,431.79437255859375,287.8712463378906,555.0489501953125,981.4384765625,3031.6884765625,223.09808349609375,175.67674255371094,484.9700622558594
2015-02-17,286.0771789550781,408.1584167480469,402.6620788574219,277.4001159667969,536.1422729492188,1023.2547607421875,2937.412109375,226.7061309814453,162.700927734375,484.89556884765625
2015-02-24,292.4526672363281,401.635986328125,431.3160400390625,296.59722900390625,615.1710815429688,1099.7796630859375,3299.86181640625,195.4935760498047,165.56434631347656,488.98223876953125
2015-03-03,277.8179626464844,390.5720520019531,410.96160888671875,284.1680603027344,569.3869018554688,1042.6466064453125,2969.378662109375,193.94729614257812,162.39129638671875,468.28289794921875
2015-03-10,273.18121337890625,390.6203308105469,409.8852844238281,284.59368896484375,563.6516723632812,1019.1804809570312,2882.577392578125,194.69178771972656,161.95278930664062,477.1905517578125
2015-03-17,261.2030029296875,374.53167724609375,406.0345153808594,265.6519470214844,542.2662353515625,994.4055786132812,2759.334716796875,186.93161010742188,162.00436401367188,470.8371887207031
2015-03-24,257.9186096191406,378.7833557128906,394.5059814453125,268.41876220703125,544.7450561523438,1022.5112915039062,2827.79248046875,186.38754272460938,160.32850646972656,471.7949523925781
2015-03-31,262.6519470214844,391.7798767089844,398.38067626953125,270.24908447265625,543.2869873046875,1052.6097412109375,2886.856201171875,195.26449584960938,166.3904266357422,460.0138244628906
2015-04-07,275.7410888671875,400.42816162109375,441.24200439453125,269.7808532714844,550.7232055664062,1071.8524169921875,2952.60888671875,200.4188690185547,162.88914489746094,476.5627136230469
2015-04-14,279.2186584472656,378.6383972167969,418.9981689453125,264.63043212890625,509.0216369628906,1004.9044799804688,2710.00830078125,195.77992248535156,167.46173095703125,456.42742919921875
2015-04-21,263.13494873046875,373.1789245605469,413.783935546875,278.0811462402344,520.297607421875,990.5988159179688,2647.305419921875,193.28866577148438,160.79876708984375,417.46588134765625
2015-04-28,262.8934326171875,372.5025634765625,426.1736145019531,279.5283508300781,549.7998046875,976.3526000976562,2661.222900390625,186.645263671875,178.67112731933594,418.6152648925781
2015-05-05,258.3050231933594,349.6015319824219,415.386474609375,262.67242431640625,517.8674926757812,927.6954956054688,2706.27099609375,185.2993927001953,161.76556396484375,414.9649353027344
2015-05-12,278.4941101074219,366.6565246582031,433.31109619140625,268.3336181640625,547.3209838867188,963.087890625,2920.7900390625,190.19602966308594,165.55429077148438,429.5555725097656
2015-05-19,267.82000732421875,357.7667236328125,428.06109619140625,263.8642578125,549.3137817382812,962.6121215820312,2861.332763671875,180.0018768310547,168.55914306640625,427.67181396484375
2015-05-26,257.19415283203125,356.89703369140625,434.8594970703125,259.352294921875,538.6696166992188,994.73291015625,2854.742431640625,182.63632202148438,167.35720825195312,427.5654602050781
2015-06-02,251.78515625,346.60614013671875,427.69818115234375,244.41175842285156,542.7522583007812,991.66943359375,2765.6298828125,172.06988525390625,157.74169921875,424.106689453125
2015-06-09,249.0462646484375,335.1556701660156,437.3998718261719,261.42718505859375,535.9964599609375,997.3203735351562,2697.56640625,174.48733520507812,158.94361877441406,425.4582824707031
2015-06-16,261.8115539550781,346.26788330078125,481.3358154296875,271.7751770019531,555.6807861328125,1049.9033203125,2843.628173828125,183.7462158203125,166.57333374023438,432.6387939453125
2015-06-23,257.0673522949219,353.804931640625,484.0939025878906,266.7094421386719,543.0439453125,1060.4317626953125,2942.281005859375,184.03829956054688,161.81784057617188,425.8108825683594
2015-06-30,266.7514343261719,348.3454284667969,485.5213928222656,270.6927185058594,569.4354248046875,1077.17626953125,3109.046875,185.20660400390625,159.3616943359375,424.3848571777344
2015-07-07,262.7408447265625,347.9106140136719,482.71484375,271.6885681152344,567.296875,1105.0738525390625,3084.900146484375,182.16897583007812,151.41844177246094,419.22076416015625
2015-07-14,258.4857482910156,328.0534362792969,487.5052185058594,269.6536560058594,573.227294921875,1097.9654541015625,3178.340087890625,183.2496795654297,147.02871704101562,480.822509765625
2015-07-21,253.69264221191406,331.4330749511719,488.6907653808594,246.83607482910156,549.7103271484375,1046.21533203125,3073.78564453125,181.4387664794922,141.07127380371094,459.5828552246094
2015-07-28,281.913330078125,306.97076416015625,478.1180419921875,271.9916076660156,568.4259033203125,1055.286376953125,3091.637939453125,192.18727111816406,139.47740173339844,457.9838562011719
2015-08-04,263.42559814453125,319.1775817871094,467.59375,261.51373291015625,559.4600830078125,1069.027099609375,3099.751953125,187.01747131347656,141.3325958251953,477.2357482910156
2015-08-11,277.75604248046875,326.7156677246094,456.9484558105469,260.60455322265625,549.661376953125,1069.4136962890625,3081.752685546875,183.89222717285156,136.31576538085938,502.9266662597656
2015-08-18,247.87242126464844,318.73992919921875,412.6979675292969,245.49388122558594,492.28961181640625,966.954345703125,2857.11572265625,187.42637634277344,120.61217498779297,469.5220642089844
2015-08-25,233.88436889648438,324.96490478515625,406.528564453125,235.23251342773438,470.48736572265625,926.9520263671875,2792.797607421875,184.33035278320312,122.20600891113281,470.88336181640625
2015-09-01,223.3199462890625,313.0012512207031,410.78668212890625,226.0968475341797,464.1181945800781,940.1869506835938,2845.7216796875,182.8407745361328,120.1418228149414,457.7677917480469
2015-09-08,228.69998168945312,317.4754333496094,419.7867736816406,232.93775939941406,473.0350646972656,935.5900268554688,2883.10888671875,185.03135681152344,120.09447479248047,474.6645812988281
2015-09-15,232.71054077148438,309.88873291015625,410.06085205078125,234.3665771484375,498.8057861328125,891.9938354492188,2772.870849609375,182.28582763671875,122.81790161132812,477.7327575683594
2015-09-22,236.72109985351562,312.7094421386719,406.044677734375,232.807861328125,493.8573913574219,870.2709350585938,2675.60498046875,187.13429260253906,118.60175323486328,484.47418212890625
2015-09-29,235.00927734375,338.77667236328125,433.50469970703125,244.84442138671875,496.4540710449219,933.576904296875,2734.053466796875,200.3070068359375,129.39088439941406,499.05889892578125
2015-10-06,238.09054565429688,334.0106506347656,431.8836669921875,248.8710479736328,480.9720764160156,927.3574829101562,2864.908447265625,200.97879028320312,133.16184997558594,474.7724914550781
2015-10-13,248.89952087402344,342.1809387207031,462.3194885253906,247.78863525390625,498.46282958984375,945.20458984375,2875.266357421875,203.22781372070312,132.5595703125,486.3106994628906
2015-10-20,243.22604370117188,330.7036437988281,454.4565124511719,245.6670684814453,510.80926513671875,897.9429321289062,2863.231689453125,207.84262084960938,129.94082641601562,500.8589782714844
2015-10-27,231.04762268066406,339.3602294921875,467.61798095703125,241.72703552246094,465.7839660644531,824.571533203125,2884.243408203125,195.4877471923828,131.59063720703125,498.4821472167969
2015-11-03,236.036376953125,342.9590759277344,446.109619140625,227.22256469726562,459.07183837890625,809.6990356445312,2667.17041015625,196.59765625,124.10110473632812,482.5202331542969
2015-11-10,242.5902099609375,348.21142578125,448.7951354980469,231.50897216796875,465.6860046386719,813.3643798828125,2702.634033203125,203.3738555908203,123.9569091796875,462.76409912109375
2015-11-17,236.2320098876953,367.42144775390625,468.3921203613281,228.13180541992188,454.5154113769531,806.63427734375,2740.119873046875,196.27635192871094,124.19691467285156,453.9981689453125
2015-11-24,243.86187744140625,368.05364990234375,467.20660400390625,236.9210968017578,452.35968017578125,820.2750244140625,2823.969970703125,202.20553588867188,125.55702209472656,469.5456848144531
2015-12-01,230.75416564941406,355.3604736328125,456.02911376953125,226.39991760253906,449.3220520019531,794.375732421875,2811.2939453125,184.1259002685547,115.2628402709961,455.7207946777344
2015-12-08,221.16793823242188,353.4637756347656,472.2147521972656,213.32421875,426.58892822265625,770.9701538085938,2819.23486328125,188.44866943359375,116.19628143310547,469.65484619140625
2015-12-15,223.3199462890625,351.0807800292969,477.82769775390625,224.71133422851562,437.6614990234375,769.1674194335938,2759.89892578125,187.19273376464844,123.0501480102539,472.57672119140625
2015-12-22,223.5155792236328,341.3542175292969,491.2069091796875,229.64720153808594,448.4891662597656,774.7559204101562,2781.156982421875,189.82142639160156,128.0105743408203,481.364501953125
2015-12-29,213.48916625976562,338.04718017578125,486.34393310546875,222.3300018310547,427.56884765625,755.5567016601562,2701.943115234375,189.67538452148438,128.97064208984375,468.7389831542969
2016-01-05,195.4905548095703,337.1717529296875,505.6989440917969,205.0977783203125,397.9275817871094,708.8359375,2634.518310546875,184.27195739746094,118.14309692382812,457.9450378417969
2016-01-12,179.10592651367188,329.8768615722656,504.97320556640625,198.12698364257812,385.1891784667969,674.6439819335938,2608.721923828125,183.48333740234375,116.27623748779297,496.78125
2016-01-19,178.9102783203125,344.5153503417969,486.19879150390625,204.4916534423828,411.5478515625,669.3258666992188,2713.041259765625,180.82542419433594,117.26303100585938,496.14886474609375
2016-01-26,165.75367736816406,341.9864196777344,484.8439025878906,182.36688232421875,383.4253845214844,673.9830322265625,2771.29248046875,189.52935791015625,115.60955047607422,512.3507080078125
2016-02-02,163.35711669921875,356.9653625488281,462.8759460449219,181.24118041992188,392.3422546386719,669.6864013671875,2725.865478515625,182.6363067626953,116.4896240234375,483.7850036621094
2016-02-09,152.98834228515625,339.6033935546875,449.83551025390625,170.41693115234375,397.3886413574219,665.75048828125,2753.141357421875,172.58883666992188,106.3554458618164,471.4428405761719
2016-02-16,154.99363708496094,320.0043640136719,460.0210876464844,166.3470001220703,377.3501892089844,679.0907592773438,2776.175537109375,171.91705322265625,114.38277435302734,490.17401123046875
2016-02-23,158.6618194580078,327.6883544921875,475.287353515625,177.604248046875,384.0133056640625,675.27490234375,2848.434814453125,189.9090576171875,102.14176940917969,490.41400146484375
2016-03-01,179.6439208984375,332.74615478515625,497.013427734375,187.77902221679688,403.4148864746094,713.4628295898438,2913.93603515625,187.66006469726562,107.68888854980469,507.4443359375
2016-03-08,181.2090301513672,334.7401123046875,493.74725341796875,191.67572021484375,410.7149353027344,709.7372436523438,2947.8212890625,185.08975219726562,110.59578704833984,494.70965576171875
2016-03-15,193.09397888183594,347.77374267578125,507.3442077636719,202.37010192871094,431.7822570800781,743.3883056640625,3158.28515625,189.0912322998047,115.36953735351562,518.9359741210938
2016-03-22,185.36631774902344,323.5452575683594,506.1578674316406,193.40762329101562,420.7096862792969,717.0082397460938,3094.65771484375,187.0466766357422,113.8879623413086,522.8828125
2016-03-29,180.4753875732422,338.4743347167969,502.5892333984375,195.26939392089844,423.55133056640625,718.0599365234375,3059.095458984375,190.72686767578125,110.0337142944336,531.4525756835938
2016-04-05,183.6055908203125,343.271240234375,511.9019470214844,197.99710083007812,424.7271728515625,734.6450805664062,3122.08154296875,188.47787475585938,112.57644653320312,515.62158203125
2016-04-12,182.7741241455078,352.9139709472656,519.0391845703125,205.0111846923828,435.2118225097656,750.7194213867188,3360.807373046875,195.89662170410156,111.21138000488281,540.2621459960938
2016-04-19,196.46873474121094,364.07403564453125,497.06524658203125,220.03526306152344,470.7813415527344,769.768310546875,3222.70166015625,191.42784118652344,114.74446868896484,537.7108154296875
2016-04-26,180.1819305419922,353.648193359375,477.1445007324219,191.67572021484375,460.2966613769531,751.6508178710938,3170.714599609375,185.1189727783203,115.25302124023438,514.9454956054688
2016-05-03,185.17066955566406,364.1230163574219,479.7353820800781,195.26939392089844,478.03240966796875,792.3626708984375,3129.18408203125,188.85757446289062,111.39877319335938,528.8140869140625
2016-05-10,173.18789672851562,357.0256042480469,474.2847595214844,195.9188690185547,492.8775329589844,777.2196655273438,3208.792236328125,192.9758758544922,112.60321807861328,529.4682006835938
2016-05-17,165.85150146484375,354.96978759765625,459.5458068847656,194.31683349609375,479.4532165527344,745.9722290039062,3130.7626953125,203.63671875,110.62254333496094,518.1945190429688
2016-05-24,200.38148498535156,351.64129638671875,468.7851257324219,212.32838439941406,505.2239685058594,885.9246215820312,3185.659423828125,205.38916015625,113.03145599365234,545.0812377929688
2016-05-31,205.22349548339844,351.88604736328125,466.6830749511719,219.81875610351562,523.6456298828125,894.1871948242188,3286.7236328125,213.1175079345703,114.02178955078125,548.28662109375
2016-06-07,205.689208984375,358.1024169921875,476.58233642578125,212.4582977294922,519.6771240234375,877.662109375,3275.181640625,207.5369873046875,113.9950180053711,512.5250854492188
2016-06-14,211.98226928710938,367.5493469238281,482.61962890625,206.266845703125,507.0367736816406,898.183349609375,3306.7978515625,210.6209716796875,116.3771743774414,532.036376953125
2016-06-21,214.3607635498047,381.401611328125,468.41851806640625,205.9978790283203,504.4400634765625,885.2034301757812,3354.296630859375,216.3777313232422,113.00469970703125,512.2488403320312
2016-06-28,221.00070190429688,393.3448486328125,485.4061279296875,216.77938842773438,528.740966796875,946.226318359375,3325.590576171875,214.2923583984375,123.2024154663086,518.60205078125
2016-07-05,224.4197540283203,396.8201599121094,489.8790588378906,231.14002990722656,549.5633544921875,942.2301635742188,3442.5615234375,218.5658721923828,121.91764831542969,518.8446044921875
2016-07-12,227.640625,404.2112731933594,496.380859375,237.8563995361328,557.8187866210938,945.3848876953125,3468.0830078125,218.96237182617188,118.38460540771484,479.2696228027344
2016-07-19,224.4693145751953,404.70074462890625,500.2427673339844,231.58189392089844,547.5822143554688,956.2914428710938,3591.586669921875,221.6498565673828,119.93702697753906,480.37249755859375
2016-07-26,225.80722045898438,414.39239501953125,494.25433349609375,216.82359313964844,543.6260986328125,903.831787109375,3641.096435546875,229.2716827392578,118.33109283447266,478.38714599609375
2016-08-02,232.4967041015625,410.81927490234375,503.4447937011719,216.82359313964844,565.8300170898438,899.9259033203125,3760.791259765625,219.5791778564453,122.5868148803711,477.1518249511719
2016-08-09,244.24044799804688,395.7433166503906,500.6827087402344,219.78407287597656,576.8578491210938,904.64306640625,3698.12451171875,224.77789306640625,125.85223388671875,463.6733093261719
2016-08-16,252.31739807128906,397.0159606933594,493.692138671875,221.0655059814453,575.918212890625,886.7058715820312,3784.829345703125,221.4295654296875,127.56519317626953,458.5113220214844
2016-08-23,249.93890380859375,398.8270263671875,521.0189819335938,226.36788940429688,584.6217651367188,896.5476684570312,3846.7041015625,226.7604522705078,129.3852996826172,459.2834167480469
2016-08-30,257.1239013671875,428.14678955078125,498.8495788574219,240.77273559570312,628.980224609375,922.1267700195312,4027.087646484375,231.1661376953125,127.99346923828125,461.09234619140625
2016-09-06,250.43441772460938,402.9875793457031,511.6329650878906,237.50291442871094,585.709716796875,890.2517700195312,3826.425537109375,222.26666259765625,136.27645874023438,465.0189208984375
2016-09-13,251.97052001953125,393.8833312988281,525.0764770507812,240.37503051757812,586.4514770507812,897.2471923828125,3941.075439453125,226.49609375,139.85768127441406,463.4085693359375
2016-09-20,246.71803283691406,396.379638671875,542.84619140625,230.47723388671875,535.1697387695312,875.6525268554688,3872.72119140625,216.58331298828125,134.29592895507812,459.0407409667969
2016-09-27,256.9256896972656,396.8691101074219,535.3912353515625,228.17953491210938,540.8073120117188,881.3705444335938,3912.932373046875,212.7503662109375,148.53944396972656,462.7248229980469
2016-10-04,253.704833984375,395.1559143066406,535.7578735351562,221.0213165283203,525.5761108398438,882.7696533203125,3935.239013671875,211.6049041748047,145.14810180664062,454.2317810058594
2016-10-11,254.5967559814453,380.8631591796875,527.6185302734375,238.9610595703125,526.4661865234375,905.4592895507812,3971.939208984375,216.58331298828125,149.9502410888672,458.048095703125
2016-10-18,258.9573059082031,364.85723876953125,518.134765625,255.48684692382812,523.2518310546875,902.96533203125,3973.867919921875,210.37130737304688,156.86849975585938,448.84918212890625
2016-10-25,256.08331298828125,366.3746032714844,512.464111328125,243.3355255126953,470.2392578125,890.9209594726562,3932.420166015625,211.34056091308594,156.92274475097656,440.9527587890625
2016-11-01,250.3353271484375,362.8014221191406,490.2457275390625,250.27284240722656,485.4210205078125,849.3433837890625,3915.405517578125,225.3506317138672,146.938720703125,438.2549133300781
2016-11-08,275.606689453125,321.09783935546875,482.79071044921875,237.98895263671875,473.8987121582031,833.2842407226562,3330.978271484375,209.44610595703125,152.11993408203125,412.3689880371094
2016-11-15,255.09226989746094,300.2950134277344,489.3902587890625,232.73074340820312,466.13470458984375,808.5567016601562,3387.51171875,199.3130340576172,153.3057861328125,407.552978515625
2016-11-22,250.6821746826172,306.26666259765625,486.8237609863281,226.01438903808594,460.20050048828125,823.9772338867188,3499.19384765625,203.71873474121094,157.02880859375,433.72882080078125
2016-11-29,256.82659912109375,316.64361572265625,490.4901428222656,230.83071899414062,451.69476318359375,828.721923828125,3565.075439453125,202.88165283203125,164.64028930664062,431.18701171875
2016-12-06,263.1196594238281,314.1472473144531,508.35772705078125,233.96800231933594,447.3924255371094,836.6602172851562,3326.77392578125,207.3313751220703,172.0036163330078,441.48785400390625
2016-12-13,252.26783752441406,310.72088623046875,517.7437133789062,222.34689331054688,456.5410461425781,823.064697265625,3114.78564453125,202.13265991210938,165.38491821289062,450.5624694824219
2016-12-20,246.47027587890625,309.6440124511719,520.3346557617188,223.8492431640625,432.6557312011719,823.916259765625,3122.798095703125,206.27403259277344,157.60794067382812,445.59039306640625
2016-12-27,242.65480041503906,340.8238220214844,533.1669921875,224.7329864501953,450.211181640625,832.1588745117188,3291.70654296875,214.33641052246094,159.51080322265625,443.5391845703125
2017-01-03,245.62791442871094,354.13763427734375,531.4315185546875,230.0353546142578,442.4472351074219,843.3212280273438,3247.19189453125,219.31484985351562,163.73023986816406,432.81463623046875
2017-01-10,253.85348510742188,352.32659912109375,509.0422058105469,237.23779296875,481.0198059082031,879.8193359375,3348.437744140625,221.9141845703125,161.2482147216797,426.326416015625
2017-01-17,252.41648864746094,356.5361328125,502.3204345703125,227.20742797851562,446.3044738769531,863.5776977539062,3613.10205078125,228.8751678466797,166.79139709472656,421.44354248046875
2017-01-24,257.6689758300781,355.1655578613281,510.06878662109375,237.76803588867188,460.7939147949219,878.8460693359375,3653.90673828125,227.37722778320312,167.2464141845703,414.3979797363281
