Date,HDFC.NS,TCS.NS,KOTAKBANK.NS,BHARTIARTL.NS,NESTLEIND.NS,HDIL.NS,MARUTI.NS,ASIANPAINT.NS,HCLTECH.NS,COALINDIA.NS
2016-07-31,1323.022216796875,1147.4581298828125,805.5494384765625,295.1183166503906,6053.81103515625,92.6500015258789,4772.037109375,1126.8011474609375,363.8887023925781,242.27320861816406
2016-08-31,1311.725830078125,1110.67578125,775.6995239257812,280.5136413574219,5978.3544921875,79.5999984741211,5208.048828125,1129.525634765625,376.6340026855469,234.1368865966797
2016-09-30,1310.0787353515625,1096.009033203125,817.9786376953125,284.8464050292969,6492.189453125,83.25,5587.29248046875,1041.16455078125,359.3301696777344,235.9530487060547
2016-10-31,1189.0208740234375,1042.758544921875,754.185546875,289.9832458496094,5845.3173828125,61.95000076293945,5007.1357421875,943.8504028320312,381.36370849609375,224.1844482421875
2016-11-30,1188.5499267578125,1083.7628173828125,718.495361328125,273.0541076660156,5602.43310546875,59.900001525878906,5058.0537109375,869.2711181640625,392.8216552734375,217.9368896484375
2016-12-31,1285.7445068359375,1021.5696411132812,772.854248046875,311.06646728515625,5452.18359375,62.400001525878906,5604.50244140625,946.9743041992188,384.85089111328125,224.6203155517578
2017-01-31,1289.698486328125,1133.1202392578125,800.7574462890625,326.208740234375,5827.1005859375,68.9000015258789,5631.36376953125,999.1666870117188,398.5862121582031,233.8463134765625
2017-02-28,1414.003662109375,1117.29248046875,870.7401733398438,312.7191162109375,6224.37890625,81.94999694824219,5719.982421875,1047.2615966796875,418.1187744140625,212.5974578857422
2017-03-31,1450.1790771484375,1044.4005126953125,900.4403076171875,317.587890625,6240.310546875,90.80000305175781,6204.1044921875,1093.0643310546875,389.12884521484375,213.63845825195312
2017-04-30,1481.0289306640625,1170.037353515625,964.4329833984375,331.9262390136719,6191.25634765625,89.1500015258789,6856.5244140625,1123.0625,413.09991455078125,202.74996948242188
2017-05-31,1523.5770263671875,1085.3836669921875,954.1502685546875,339.2071228027344,6313.43701171875,85.1500015258789,6862.80029296875,1075.99169921875,409.5599670410156,188.6180877685547
2017-06-30,1688.0155029296875,1157.659423828125,1019.9400024414062,374.2713623046875,6341.87841796875,86.75,7369.076171875,1135.281005859375,429.7756042480469,192.36343383789062
2017-07-31,1691.6790771484375,1163.0411376953125,974.9765014648438,383.0528259277344,6673.72607421875,62.099998474121094,7321.771484375,1141.9754638671875,416.4910583496094,183.3282928466797
2017-08-31,1658.5955810546875,1134.9010009765625,1001.1990356445312,348.7956848144531,6778.15869140625,56.5,7661.890625,1105.9632568359375,422.0206298828125,209.15951538085938
2017-09-30,1625.5123291015625,1222.512939453125,1023.97509765625,445.2977600097656,6799.29052734375,59.099998474121094,7885.70068359375,1153.9954833984375,412.8545837402344,221.20635986328125
2017-10-31,1595.3326416015625,1231.914306640625,999.2510375976562,444.62603759765625,7198.00732421875,62.599998474121094,8258.173828125,1123.18798828125,409.09173583984375,212.9820556640625
2017-11-30,1628.3685302734375,1261.906005859375,1009.140625,474.3603210449219,7392.80859375,65.55000305175781,9343.8056640625,1134.6964111328125,430.60089111328125,203.0588836669922
2017-12-31,1862.4749755859375,1453.98095703125,1107.7869873046875,393.9344482421875,7044.8115234375,57.849998474121094,9132.671875,1105.1170654296875,477.04583740234375,231.32260131835938
2018-01-31,1721.953857421875,1421.23095703125,1089.4063720703125,386.3041076660156,7320.6943359375,49.900001525878906,8500.0380859375,1094.783935546875,455.58416748046875,238.7360382080078
2018-02-28,1738.04345703125,1334.1787109375,1046.7012939453125,359.3966979980469,7737.48828125,38.599998474121094,8509.787109375,1097.37939453125,469.29583740234375,218.7738037109375
2018-03-31,1796.3870849609375,1653.98583984375,1209.8299560546875,369.17706298828125,8862.7109375,33.25,8465.4658203125,1177.0089111328125,510.0672912597656,233.10247802734375
2018-04-30,1748.454833984375,1630.5721435546875,1333.200439453125,336.7709655761719,9105.5361328125,26.5,8198.728515625,1277.8438720703125,441.07318115234375,242.3038787841797
2018-05-31,1820.0908203125,1744.9010009765625,1341.541748046875,344.2978820800781,9316.806640625,20.75,8475.6943359375,1238.4696044921875,449.75445556640625,216.21279907226562
2018-06-30,1902.8397216796875,1832.205322265625,1305.4794921875,352.09515380859375,10000.8876953125,24.100000381469727,9143.091796875,1428.2958984375,468.61865234375,213.55459594726562
2018-07-31,1861.9451904296875,1966.66748046875,1286.5565185546875,346.01055908203125,10999.8447265625,32.849998474121094,8735.7578125,1350.6025390625,508.1193542480469,233.87950134277344
2018-08-31,1687.431396484375,2066.306640625,1140.98486328125,307.17340087890625,9228.8740234375,20.799999237060547,7182.263671875,1272.7125244140625,529.2791137695312,217.76681518554688
2018-09-30,1701.61767578125,1833.9573974609375,1118.547119140625,265.25518798828125,9655.318359375,20.149999618530273,6467.208984375,1210.813720703125,513.6119384765625,217.68499755859375
2018-10-31,1912.96728515625,1866.362060546875,1233.28515625,284.4450378417969,10242.3720703125,20.299999237060547,7488.8408203125,1327.703369140625,494.8617248535156,200.30455017089844
2018-11-30,1893.106689453125,1795.0548095703125,1255.822998046875,285.904052734375,10546.841796875,26.299999237060547,7297.16259765625,1354.43603515625,470.1673583984375,196.91026306152344
2018-12-31,1848.864990234375,1909.8385009765625,1255.073486328125,280.3232421875,10991.47265625,26.25,6491.400390625,1393.44970703125,490.083740234375,189.2251434326172
