Date,SBIN.BO,TITAN.BO,RELIANCE.BO,ICICIBANK.BO,AXISBANK.BO,LT.BO,ULTRACEMCO.BO,ITC.BO,ONGC.BO,INFY.BO
19-02-2014,143.6111298,223.2427063,385.2208252,170.0094757,224.0999603,606.7473145,1671.928101,178.0941925,139.7394104,391.0744934
20-02-2014,141.0266724,224.7786713,381.8074036,166.3474731,222.5702972,608.0432129,1666.14624,175.394104,138.6361847,386.8813477
21-02-2014,143.0828094,224.5867004,384.6282349,169.0362244,228.9198151,619.5313721,1759.488403,178.6004791,138.8618622,390.8401794
24-02-2014,143.8110352,225.738678,385.1497498,170.9249573,237.72258,637.2053223,1795.894287,179.9223633,141.4444885,390.7411499
25-02-2014,143.4302673,233.4184875,384.2015686,170.0177155,237.6552429,641.064209,1822.696411,181.0755615,141.4444885,394.0696106
26-02-2014,144.8486328,235.5304413,384.272644,170.9579315,237.8572845,646.0128784,1805.448975,184.8163452,142.3972778,396.2730103
28-02-2014,145.8052979,232.5065002,378.9154358,172.1620941,243.5718231,652.9352417,1802.999023,184.2256927,146.2086029,397.9762268
03-03-2014,144.5487976,238.9863586,380.9303589,169.8444977,241.2436676,646.1602173,1790.063599,184.8725891,145.3561096,395.1479187
04-03-2014,147.5187531,244.6022491,386.192688,176.2199707,249.180603,658.001709,1838.817139,186.503891,148.3399353,395.8614807
05-03-2014,149.7843323,235.7704163,382.5422668,180.9788818,251.4317932,661.7721558,1856.30957,187.2633057,150.5715637,397.4657593
06-03-2014,150.0413361,237.2104187,389.7009583,186.9996948,255.5782471,672.7889404,1919.56665,188.2758331,154.9595337,399.5909424
07-03-2014,156.947525,244.1702423,411.9831848,198.1587982,270.7016602,705.5151978,1934.07019,189.8790436,158.1941833,389.7202148
10-03-2014,161.0026855,240.4743042,419.947876,196.9216461,274.5306091,728.9921875,1949.896606,188.7539825,160.0245972,382.615387
11-03-2014,160.8874054,239.1303558,414.8039856,197.6886749,272.9239807,724.4558105,1960.921387,187.7414246,161.72966,382.615387
12-03-2014,157.9677124,241.9622955,413.0024414,199.7176056,268.9987793,717.8869629,1923.682373,191.6509552,158.9464111,382.4226074
13-03-2014,158.6447906,241.8663025,416.7713928,200.9547729,265.6797485,721.9226074,1918.880615,193.1416473,162.7075348,349.7736511
14-03-2014,158.8080902,242.6822968,420.0900574,200.2124634,260.90802,739.6553955,1928.974365,195.1948395,161.8299255,353.1021118
18-03-2014,163.1204224,244.8902283,424.4754028,198.736145,259.4937744,730.9952393,1924.956543,200.2012939,162.8579559,348.9141846
19-03-2014,163.9800262,244.5062256,427.6991882,199.6351318,266.709137,734.4415894,1936.079102,202.2544708,157.6174622,340.8196411
20-03-2014,161.1563416,243.258255,429.3821716,198.0928192,261.0715332,718.8884888,1903.64209,200.2012939,158.1941833,344.0959778
21-03-2014,163.5238037,244.8422089,419.9241333,197.7794037,268.1040955,716.7086792,1913.196777,201.1856842,153.956604,344.3303833
24-03-2014,165.718399,242.5382538,428.8607178,204.9384155,271.471283,724.8092651,1930.542236,202.8732605,161.0776978,341.0800781
